Nazwa,Zdjecie,Gwiazdki,Region,Miasto,Start,Koniec,Dorosli,Dziecko3,Dziecko10,Dziecko18,Wyzywienie,Typ_pokoju,Znizka,Cena
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-08-18,2023-09-01,4,1,1,1,breakfastAndDinner,large,0,25410.0
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-06-14,2023-06-21,2,0,1,2,allInclusive,large,0,10500.0
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-12-16,2023-12-30,4,1,0,0,onlyBreakfast,small,0,17850.0
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-08-23,2023-08-30,2,2,1,1,breakfastAndDinner,studio,0,8662.5
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-08-21,2023-09-04,2,0,1,1,onlyBreakfast,large,25,10237.5
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-08-16,2023-08-23,3,2,1,0,allInclusive,apartment,0,10500.0
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-05-15,2023-05-29,4,1,2,1,allInclusive,apartment,0,31500.0
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-07-02,2023-07-16,2,1,2,0,onlyBreakfast,small,0,13650.0
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-10-11,2023-10-18,4,1,0,0,allInclusive,small,10,10040.625
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-11-22,2023-11-29,3,1,1,0,onlyBreakfast,large,0,7875.0
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-06-23,2023-07-07,1,2,2,0,allInclusive,studio,0,13125.0
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-09-28,2023-10-12,2,1,0,2,allInclusive,large,0,19687.5
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-03-19,2023-03-29,1,0,0,1,onlyBreakfast,studio,0,5250.0
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-06-07,2023-06-21,4,0,1,2,onlyBreakfast,apartment,0,25200.0
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-03-19,2023-03-26,4,1,0,0,allInclusive,medium,0,11156.25
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-01-23,2023-01-30,3,2,2,2,breakfastAndDinner,small,0,13860.0
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-09-13,2023-09-20,3,0,1,1,breakfastAndDinner,small,0,9817.5
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-12-01,2023-12-11,1,1,2,1,breakfastAndDinner,studio,0,9900.000000000002
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-12-09,2023-12-23,2,1,1,2,allInclusive,studio,0,22312.5
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-07-24,2023-07-31,1,0,1,0,allInclusive,small,0,3937.5
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-12-15,2023-12-29,2,2,1,1,allInclusive,large,0,19687.5
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-10-08,2023-10-18,3,0,0,0,onlyBreakfast,studio,0,9000.0
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-03-25,2023-04-01,3,1,1,1,allInclusive,apartment,0,11812.5
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-08-13,2023-08-23,4,2,1,2,allInclusive,medium,0,24375.0
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-02-06,2023-02-16,1,0,2,2,breakfastAndDinner,large,0,11550.000000000002
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-06-18,2023-07-02,3,0,0,2,breakfastAndDinner,medium,0,20790.0
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-12-29,2024-01-05,3,1,0,2,onlyBreakfast,small,0,9975.0
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-03-27,2023-04-03,4,0,2,1,breakfastAndDinner,large,0,13282.5
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-07-06,2023-07-16,4,0,1,0,breakfastAndDinner,small,0,14850.000000000002
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-12-07,2023-12-17,1,2,0,2,breakfastAndDinner,medium,0,9900.000000000002
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-07-10,2023-07-20,1,2,0,2,breakfastAndDinner,apartment,0,9900.000000000002
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-05-31,2023-06-14,4,0,1,2,allInclusive,apartment,0,31500.0
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-06-18,2023-06-28,2,1,1,0,onlyBreakfast,apartment,0,8250.0
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-12-04,2023-12-14,2,1,0,2,allInclusive,large,0,14062.5
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-10-28,2023-11-04,1,2,0,2,allInclusive,apartment,0,7875.0
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-03-15,2023-03-22,3,1,2,0,allInclusive,medium,0,11156.25
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-02-01,2023-02-08,4,1,1,0,onlyBreakfast,large,0,9975.0
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-12-12,2023-12-19,4,0,1,1,breakfastAndDinner,large,0,12127.5
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-01-12,2023-01-19,3,0,2,2,allInclusive,small,0,14437.5
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-02-25,2023-03-07,2,0,2,2,breakfastAndDinner,small,0,14850.000000000002
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-01-14,2023-01-21,3,2,2,2,allInclusive,apartment,0,15750.0
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-05-21,2023-05-31,4,0,0,2,onlyBreakfast,medium,0,16500.0
EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-08-27,2023-09-10,2,2,0,0,onlyBreakfast,apartment,0,10500.0
PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-08-17,2023-08-31,2,1,2,2,breakfastAndDinner,apartment,0,21945.0
PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-11-15,2023-11-25,4,2,0,1,onlyBreakfast,large,0,15750.0
PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-07-12,2023-07-26,3,1,2,1,allInclusive,large,0,26250.0
PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-03-20,2023-03-27,3,1,2,0,onlyBreakfast,studio,0,8925.0
PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-02-18,2023-03-04,2,1,1,2,onlyBreakfast,medium,0,17850.0
PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-10-28,2023-11-11,3,0,2,1,breakfastAndDinner,studio,0,21945.0
PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-01-04,2023-01-14,4,0,1,2,onlyBreakfast,small,0,18000.0
PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-12-04,2023-12-18,4,1,2,0,onlyBreakfast,studio,0,22050.0
PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-01-14,2023-01-24,4,1,0,0,breakfastAndDinner,apartment,0,14025.000000000002
PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-02-04,2023-02-18,4,2,2,2,breakfastAndDinner,medium,0,32340.0
PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-05-24,2023-06-03,3,0,1,1,onlyBreakfast,medium,0,12750.0
PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-05-01,2023-05-11,3,2,1,0,allInclusive,studio,0,15000.0
PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-12-13,2023-12-20,2,0,2,0,breakfastAndDinner,small,0,6930.0
PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-06-16,2023-06-30,2,0,1,1,onlyBreakfast,small,0,13650.0
PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-04-27,2023-05-07,1,0,0,1,allInclusive,apartment,0,6562.5
PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-03-27,2023-04-03,1,0,1,2,onlyBreakfast,small,0,6300.0
PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-06-10,2023-06-24,3,0,0,2,breakfastAndDinner,small,10,18711.0
PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-09-30,2023-10-10,4,1,2,0,breakfastAndDinner,large,0,17325.000000000004
PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-12-05,2023-12-12,1,1,0,1,onlyBreakfast,medium,0,4200.0
PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-04-27,2023-05-11,3,2,1,0,onlyBreakfast,studio,25,12600.0
PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-07-29,2023-08-12,3,0,2,0,onlyBreakfast,large,0,16800.0
PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-03-22,2023-03-29,4,0,2,1,breakfastAndDinner,medium,0,13282.5
IRENE BEACH,https://www.coraltravel.pl/hotels_min/43/69/25290/budynek-glowny.jpg,3,Grecja,Kreta,2023-03-11,2023-03-25,1,1,0,0,allInclusive,small,0,6562.5
IRENE BEACH,https://www.coraltravel.pl/hotels_min/43/69/25290/budynek-glowny.jpg,3,Grecja,Kreta,2023-05-02,2023-05-09,1,1,2,1,breakfastAndDinner,apartment,0,6930.0
IRENE BEACH,https://www.coraltravel.pl/hotels_min/43/69/25290/budynek-glowny.jpg,3,Grecja,Kreta,2023-06-07,2023-06-21,4,1,0,1,breakfastAndDinner,apartment,0,23100.0
IRENE BEACH,https://www.coraltravel.pl/hotels_min/43/69/25290/budynek-glowny.jpg,3,Grecja,Kreta,2023-09-22,2023-10-06,1,1,2,2,allInclusive,apartment,0,19687.5
IRENE BEACH,https://www.coraltravel.pl/hotels_min/43/69/25290/budynek-glowny.jpg,3,Grecja,Kreta,2023-05-28,2023-06-04,1,2,0,0,allInclusive,large,0,3937.5
IRENE BEACH,https://www.coraltravel.pl/hotels_min/43/69/25290/budynek-glowny.jpg,3,Grecja,Kreta,2023-10-15,2023-10-25,4,2,1,2,allInclusive,apartment,0,24375.0
IRENE BEACH,https://www.coraltravel.pl/hotels_min/43/69/25290/budynek-glowny.jpg,3,Grecja,Kreta,2023-05-14,2023-05-28,3,0,1,2,allInclusive,large,0,26250.0
IRENE BEACH,https://www.coraltravel.pl/hotels_min/43/69/25290/budynek-glowny.jpg,3,Grecja,Kreta,2023-09-17,2023-09-27,1,1,0,1,allInclusive,small,0,7500.0
IRENE BEACH,https://www.coraltravel.pl/hotels_min/43/69/25290/budynek-glowny.jpg,3,Grecja,Kreta,2023-05-30,2023-06-06,2,1,0,0,onlyBreakfast,apartment,0,4725.0
IRENE BEACH,https://www.coraltravel.pl/hotels_min/43/69/25290/budynek-glowny.jpg,3,Grecja,Kreta,2023-09-25,2023-10-09,2,1,1,2,onlyBreakfast,medium,0,17850.0
IRENE BEACH,https://www.coraltravel.pl/hotels_min/43/69/25290/budynek-glowny.jpg,3,Grecja,Kreta,2023-03-24,2023-04-07,3,1,2,0,allInclusive,apartment,0,22312.5
IRENE BEACH,https://www.coraltravel.pl/hotels_min/43/69/25290/budynek-glowny.jpg,3,Grecja,Kreta,2023-05-10,2023-05-24,4,0,2,2,allInclusive,studio,0,34125.0
IRENE BEACH,https://www.coraltravel.pl/hotels_min/43/69/25290/budynek-glowny.jpg,3,Grecja,Kreta,2023-08-16,2023-08-23,3,1,1,2,breakfastAndDinner,apartment,0,12127.5
IRENE BEACH,https://www.coraltravel.pl/hotels_min/43/69/25290/budynek-glowny.jpg,3,Grecja,Kreta,2023-08-18,2023-08-28,2,0,1,1,allInclusive,large,0,12187.5
IRENE BEACH,https://www.coraltravel.pl/hotels_min/43/69/25290/budynek-glowny.jpg,3,Grecja,Kreta,2023-09-26,2023-10-10,1,2,0,1,onlyBreakfast,studio,0,9450.0
IRENE BEACH,https://www.coraltravel.pl/hotels_min/43/69/25290/budynek-glowny.jpg,3,Grecja,Kreta,2023-10-21,2023-11-04,1,1,1,0,breakfastAndDinner,small,0,8085.0
IRENE BEACH,https://www.coraltravel.pl/hotels_min/43/69/25290/budynek-glowny.jpg,3,Grecja,Kreta,2023-01-31,2023-02-14,3,2,1,2,onlyBreakfast,small,0,23100.0
IRENE BEACH,https://www.coraltravel.pl/hotels_min/43/69/25290/budynek-glowny.jpg,3,Grecja,Kreta,2023-07-29,2023-08-08,2,0,1,1,breakfastAndDinner,large,0,10725.000000000002
IRENE BEACH,https://www.coraltravel.pl/hotels_min/43/69/25290/budynek-glowny.jpg,3,Grecja,Kreta,2023-05-01,2023-05-08,2,0,1,0,onlyBreakfast,small,0,5250.0
IRENE BEACH,https://www.coraltravel.pl/hotels_min/43/69/25290/budynek-glowny.jpg,3,Grecja,Kreta,2023-07-07,2023-07-14,1,2,2,2,breakfastAndDinner,apartment,0,9240.0
UNCLE GEORGE,https://www.coraltravel.pl/hotels_min/43/69/9194/grecja-kreta-uncle-george-hhotel.jpg,2,Grecja,Kreta,2023-03-10,2023-03-24,4,2,2,2,onlyBreakfast,medium,0,14700.0
UNCLE GEORGE,https://www.coraltravel.pl/hotels_min/43/69/9194/grecja-kreta-uncle-george-hhotel.jpg,2,Grecja,Kreta,2023-04-25,2023-05-02,2,0,1,1,onlyBreakfast,apartment,0,3412.5
UNCLE GEORGE,https://www.coraltravel.pl/hotels_min/43/69/9194/grecja-kreta-uncle-george-hhotel.jpg,2,Grecja,Kreta,2023-10-06,2023-10-16,3,2,0,0,onlyBreakfast,apartment,0,5250.0
UNCLE GEORGE,https://www.coraltravel.pl/hotels_min/43/69/9194/grecja-kreta-uncle-george-hhotel.jpg,2,Grecja,Kreta,2023-12-21,2023-12-31,2,1,2,0,onlyBreakfast,studio,0,4875.0
UNCLE GEORGE,https://www.coraltravel.pl/hotels_min/43/69/9194/grecja-kreta-uncle-george-hhotel.jpg,2,Grecja,Kreta,2023-02-24,2023-03-10,2,1,2,0,breakfastAndDinner,large,0,7507.5
UNCLE GEORGE,https://www.coraltravel.pl/hotels_min/43/69/9194/grecja-kreta-uncle-george-hhotel.jpg,2,Grecja,Kreta,2023-06-18,2023-06-28,3,2,0,0,breakfastAndDinner,medium,0,5775.000000000001
UNCLE GEORGE,https://www.coraltravel.pl/hotels_min/43/69/9194/grecja-kreta-uncle-george-hhotel.jpg,2,Grecja,Kreta,2023-11-04,2023-11-18,4,0,0,0,allInclusive,studio,0,10500.0
UNCLE GEORGE,https://www.coraltravel.pl/hotels_min/43/69/9194/grecja-kreta-uncle-george-hhotel.jpg,2,Grecja,Kreta,2023-05-21,2023-05-28,3,0,2,2,allInclusive,small,25,5414.0625
UNCLE GEORGE,https://www.coraltravel.pl/hotels_min/43/69/9194/grecja-kreta-uncle-george-hhotel.jpg,2,Grecja,Kreta,2023-12-17,2023-12-24,3,1,0,0,onlyBreakfast,medium,0,3412.5
UNCLE GEORGE,https://www.coraltravel.pl/hotels_min/43/69/9194/grecja-kreta-uncle-george-hhotel.jpg,2,Grecja,Kreta,2023-02-02,2023-02-16,2,0,2,1,allInclusive,small,0,9843.75
UNCLE GEORGE,https://www.coraltravel.pl/hotels_min/43/69/9194/grecja-kreta-uncle-george-hhotel.jpg,2,Grecja,Kreta,2023-03-20,2023-04-03,3,0,2,1,onlyBreakfast,small,0,9975.0
UNCLE GEORGE,https://www.coraltravel.pl/hotels_min/43/69/9194/grecja-kreta-uncle-george-hhotel.jpg,2,Grecja,Kreta,2023-06-28,2023-07-08,4,2,1,1,onlyBreakfast,apartment,0,8625.0
KASSANDRA FAMILY APT HOTEL ,https://www.coraltravel.pl/hotels_min/43/70/19316/grecja-rodos-kassandra-family-apt-hotel-budynek-glowny.jpg,3,Grecja,Rodos,2023-12-26,2024-01-09,3,0,1,1,onlyBreakfast,apartment,0,17850.0
KASSANDRA FAMILY APT HOTEL ,https://www.coraltravel.pl/hotels_min/43/70/19316/grecja-rodos-kassandra-family-apt-hotel-budynek-glowny.jpg,3,Grecja,Rodos,2023-07-10,2023-07-20,4,2,2,0,allInclusive,small,0,20625.0
KASSANDRA FAMILY APT HOTEL ,https://www.coraltravel.pl/hotels_min/43/70/19316/grecja-rodos-kassandra-family-apt-hotel-budynek-glowny.jpg,3,Grecja,Rodos,2023-02-11,2023-02-21,2,2,2,2,onlyBreakfast,medium,0,15000.0
KASSANDRA FAMILY APT HOTEL ,https://www.coraltravel.pl/hotels_min/43/70/19316/grecja-rodos-kassandra-family-apt-hotel-budynek-glowny.jpg,3,Grecja,Rodos,2023-11-01,2023-11-08,2,1,0,2,onlyBreakfast,large,0,7875.0
KASSANDRA FAMILY APT HOTEL ,https://www.coraltravel.pl/hotels_min/43/70/19316/grecja-rodos-kassandra-family-apt-hotel-budynek-glowny.jpg,3,Grecja,Rodos,2023-03-16,2023-03-30,4,0,1,2,onlyBreakfast,large,0,25200.0
KASSANDRA FAMILY APT HOTEL ,https://www.coraltravel.pl/hotels_min/43/70/19316/grecja-rodos-kassandra-family-apt-hotel-budynek-glowny.jpg,3,Grecja,Rodos,2023-05-20,2023-05-27,4,1,0,0,breakfastAndDinner,apartment,0,9817.5
KASSANDRA FAMILY APT HOTEL ,https://www.coraltravel.pl/hotels_min/43/70/19316/grecja-rodos-kassandra-family-apt-hotel-budynek-glowny.jpg,3,Grecja,Rodos,2023-04-26,2023-05-03,1,2,1,2,breakfastAndDinner,medium,50,4042.5
KASSANDRA FAMILY APT HOTEL ,https://www.coraltravel.pl/hotels_min/43/70/19316/grecja-rodos-kassandra-family-apt-hotel-budynek-glowny.jpg,3,Grecja,Rodos,2023-08-01,2023-08-15,1,1,2,0,breakfastAndDinner,small,0,10395.0
KASSANDRA FAMILY APT HOTEL ,https://www.coraltravel.pl/hotels_min/43/70/19316/grecja-rodos-kassandra-family-apt-hotel-budynek-glowny.jpg,3,Grecja,Rodos,2023-06-01,2023-06-15,3,0,2,2,allInclusive,medium,0,28875.0
KASSANDRA FAMILY APT HOTEL ,https://www.coraltravel.pl/hotels_min/43/70/19316/grecja-rodos-kassandra-family-apt-hotel-budynek-glowny.jpg,3,Grecja,Rodos,2023-07-26,2023-08-05,3,0,1,2,onlyBreakfast,large,0,15000.0
KASSANDRA FAMILY APT HOTEL ,https://www.coraltravel.pl/hotels_min/43/70/19316/grecja-rodos-kassandra-family-apt-hotel-budynek-glowny.jpg,3,Grecja,Rodos,2023-04-11,2023-04-25,4,1,2,2,onlyBreakfast,medium,0,28350.0
KASSANDRA FAMILY APT HOTEL ,https://www.coraltravel.pl/hotels_min/43/70/19316/grecja-rodos-kassandra-family-apt-hotel-budynek-glowny.jpg,3,Grecja,Rodos,2023-09-13,2023-09-27,1,2,1,1,onlyBreakfast,apartment,50,5775.0
KASSANDRA FAMILY APT HOTEL ,https://www.coraltravel.pl/hotels_min/43/70/19316/grecja-rodos-kassandra-family-apt-hotel-budynek-glowny.jpg,3,Grecja,Rodos,2023-06-02,2023-06-16,1,1,0,1,allInclusive,large,0,10500.0
KASSANDRA FAMILY APT HOTEL ,https://www.coraltravel.pl/hotels_min/43/70/19316/grecja-rodos-kassandra-family-apt-hotel-budynek-glowny.jpg,3,Grecja,Rodos,2023-07-22,2023-07-29,1,0,1,1,onlyBreakfast,apartment,0,4725.0
KASSANDRA FAMILY APT HOTEL ,https://www.coraltravel.pl/hotels_min/43/70/19316/grecja-rodos-kassandra-family-apt-hotel-budynek-glowny.jpg,3,Grecja,Rodos,2023-10-19,2023-10-29,1,1,2,2,breakfastAndDinner,studio,0,12375.000000000002
KASSANDRA FAMILY APT HOTEL ,https://www.coraltravel.pl/hotels_min/43/70/19316/grecja-rodos-kassandra-family-apt-hotel-budynek-glowny.jpg,3,Grecja,Rodos,2023-07-21,2023-07-28,1,1,2,1,onlyBreakfast,small,0,6300.0
KASSANDRA FAMILY APT HOTEL ,https://www.coraltravel.pl/hotels_min/43/70/19316/grecja-rodos-kassandra-family-apt-hotel-budynek-glowny.jpg,3,Grecja,Rodos,2023-02-05,2023-02-15,3,1,1,2,allInclusive,medium,0,19687.5
